Year	Candidate	College	BMAT_Section_1	BMAT_Section_2	Offer	BMAT_all	Candidate_ID
2018	101236	Jesus	5.6	7.7	TRUE	13.3	1222
2018	101237	Jesus	5.4	5.4	FALSE	10.8	1223
2018	101238	Jesus	4.1	3.7	FALSE	7.8	1224
2018	101239	King's	5.9	5.4	FALSE	11.3	1225
2018	101240	King's	4.9	2.9	FALSE	7.800000000000001	1226
2018	101241	King's	5.1	5.9	FALSE	11	1227
2018	101242	King's	5.9	4.9	FALSE	10.8	1228
2018	101243	Magdalene	5.6	5.1	TRUE	10.7	1229
2018	101244	Newnham	3.9	4	FALSE	7.9	1230
2018	101245	Newnham	6.1	5.4	FALSE	11.5	1231
2018	101246	Murray Edwards	3.7	3.5	FALSE	7.2	1232
2018	101247	Murray Edwards	4.6	3.5	FALSE	8.1	1233
2018	101248	Murray Edwards	3.9	3.7	FALSE	7.6	1234
2018	101249	Pembroke	4.6	4	FALSE	8.6	1235
2018	101250	Pembroke	5.1	5.4	FALSE	10.5	1236
2018	101251	Pembroke	5.4	4.9	FALSE	10.3	1237
2018	101252	Queens'	5.1	5.2	TRUE	10.3	1238
2018	101253	Queens'	5.1	5.4	TRUE	10.5	1239
2018	101254	Queens'	5.9	4.5	TRUE	10.4	1240
2018	101255	Queens'	4.2	5.9	FALSE	10.100000000000001	1241
2018	101256	Queens'	4.1	5.2	FALSE	9.3	1242
2018	101257	Queens'	4.4	3.5	FALSE	7.9	1243
2018	101258	Robinson	5.1	4.7	TRUE	9.8	1244
2018	101259	Robinson	6.1	4.9	FALSE	11	1245
2018	101260	Robinson	5.1	5.4	TRUE	10.5	1246
2018	101261	St Catharine's	4.9	4	FALSE	8.9	1247
2018	101262	St Catharine's	5.6	6.5	FALSE	12.1	1248
2018	101263	St Catharine's	5.4	5.2	TRUE	10.600000000000001	1249
2018	101264	St Catharine's	4.1	4.9	FALSE	9	1250
2018	101265	Trinity	5.1	5.2	TRUE	10.3	1251
2018	101266	Trinity	3.6	4.2	FALSE	7.800000000000001	1252
2018	101267	Trinity	5.1	5.9	FALSE	11	1253
2018	101268	Peterhouse	5.1	6.2	FALSE	11.3	1254
2018	101269	Peterhouse	6.4	6.8	TRUE	13.2	1255
2018	101270	Selwyn	4.4	5.4	FALSE	9.8	1256
2018	101271	Selwyn	5.4	4.4	FALSE	9.8	1257
2018	101272	Selwyn	4.9	5.2	FALSE	10.100000000000001	1258
2018	101273	Selwyn	5.9	5.4	TRUE	11.3	1259
2018	101274	St John's	3.6	4.7	FALSE	8.3	1260
2018	101275	St John's	5.9	5.9	TRUE	11.8	1261
2018	101276	St John's	3.9	4.5	FALSE	8.4	1262
2018	101277	St John's	4.4	5.4	FALSE	9.8	1263
2018	101278	St John's	4.9	5.4	FALSE	10.3	1264
2018	101279	St John's	7	7.2	TRUE	14.2	1265
2018	101280	St John's	4.4	3.2	FALSE	7.6000000000000005	1266
2018	101281	St John's	2.5	4	FALSE	6.5	1267
2018	101282	St John's	4.6	5.6	FALSE	10.2	1268
2018	101283	St John's	3.6	4	FALSE	7.6	1269
2018	101284	St John's	3.9	5.2	FALSE	9.1	1270
2018	101285	St John's	4.6	6.8	TRUE	11.399999999999999	1271
2018	101286	St John's	2.8	3.7	FALSE	6.5	1272
2018	101287	St John's	5.9	5.4	FALSE	11.3	1273
2018	101288	St John's	5.6	5.2	FALSE	10.8	1274
2018	101289	Gonville and Caius	6.1	7.7	TRUE	13.8	1275
2018	101290	Gonville and Caius	5.9	6.2	TRUE	12.100000000000001	1276
2018	101291	Gonville and Caius	4.4	5.4	FALSE	9.8	1277
2018	101292	Corpus Christi	5.4	5.2	FALSE	10.600000000000001	1278
2018	101293	Corpus Christi	5.1	4.9	FALSE	10	1279
2018	101294	Corpus Christi	6.1	7.7	TRUE	13.8	1280
2018	101295	Emmanuel	4.4	4.9	FALSE	9.3	1281
2018	101296	Emmanuel	5.1	7.2	FALSE	12.3	1282
2018	101297	Emmanuel	4.1	4.5	FALSE	8.6	1283
2018	101298	Emmanuel	4.9	6.2	TRUE	11.100000000000001	1284
2018	101299	Emmanuel	4.6	4.7	FALSE	9.3	1285
2018	101300	Emmanuel	4.6	4.7	FALSE	9.3	1286
2018	101301	Emmanuel	5.6	6.2	FALSE	11.8	1287
2018	101302	Fitzwilliam	4.4	4.9	FALSE	9.3	1288
2018	101303	Fitzwilliam	4.9	4.7	TRUE	9.600000000000001	1289
2018	101304	Fitzwilliam	5.4	5.4	TRUE	10.8	1290
2018	101305	Fitzwilliam	4.1	3.7	FALSE	7.8	1291
2018	101306	Fitzwilliam	4.6	4	FALSE	8.6	1292
2018	101307	Fitzwilliam	4.9	4.5	FALSE	9.4	1293
2018	101308	Trinity Hall	3.6	4.5	FALSE	8.1	1294
2018	101309	Sidney Sussex	3.6	4.7	FALSE	8.3	1295
2018	101310	Girton	4.6	4.5	FALSE	9.1	1296
2018	101311	Gonville and Caius	3.9	4.5	FALSE	8.4	1297
2018	101312	Magdalene	3.6	4.7	FALSE	8.3	1298
2018	101313	Girton	5.9	6.2	TRUE	12.100000000000001	1299
2018	101314	Girton	4.6	4.7	FALSE	9.3	1300
2018	101315	Murray Edwards	4.6	4.7	FALSE	9.3	1301
2018	101316	Newnham	2.5	2.9	FALSE	5.4	1302
2018	101317	Trinity Hall	4.4	5.6	FALSE	10	1303
2018	101318	Girton	5.4	5.1	FALSE	10.5	1304
2018	101319	Emmanuel	5.1	5.9	FALSE	11	1305
2018	101320	Queens'	4.4	6.2	FALSE	10.600000000000001	1306
2018	101321	Christ's	5.6	5.9	TRUE	11.5	1307
2018	101322	Pembroke	3.9	5.2	FALSE	9.1	1308
2018	101323	Emmanuel	4.4	6.2	FALSE	10.600000000000001	1309
2018	101324	Emmanuel	4.6	4.9	FALSE	9.5	1310
2018	101325	Trinity Hall	4.4	4	FALSE	8.4	1311
2018	101326	Trinity Hall	3.6	3.7	FALSE	7.300000000000001	1312
2018	101327	Murray Edwards	4.4	4.7	FALSE	9.100000000000001	1313
2018	101328	Sidney Sussex	2.8	3.5	FALSE	6.3	1314
2018	101329	Emmanuel	4.9	4	FALSE	8.9	1315
2018	101330	Emmanuel	2.8	5.4	FALSE	8.2	1316
2018	101331	Emmanuel	1.9	3.5	FALSE	5.4	1317
2018	101332	Emmanuel	3.1	4.9	FALSE	8	1318
2018	101333	Emmanuel	4.9	4	FALSE	8.9	1319
2018	101334	Fitzwilliam	3.6	3.7	FALSE	7.300000000000001	1320
2018	101335	Fitzwilliam	4.1	5.4	TRUE	9.5	1321
2018	101336	Fitzwilliam	2.8	4.2	FALSE	7	1322
2018	101337	Girton	4.4	3.5	FALSE	7.9	1323
2018	101338	Homerton	4.4	2.9	TRUE	7.300000000000001	1324
2018	101339	Homerton	5.6	4.7	FALSE	10.3	1325
2018	101340	Homerton	4.1	4.2	FALSE	8.3	1326
2018	101341	Girton	4.4	4.2	FALSE	8.600000000000001	1327
2018	101342	Jesus	7	5.9	TRUE	12.9	1328
2018	101343	Jesus	5.6	6.5	TRUE	12.1	1329
2018	101344	Jesus	5.1	4.2	FALSE	9.3	1330
2018	101345	Jesus	5.1	6.5	TRUE	11.6	1331
2018	101346	Jesus	7.3	5.9	TRUE	13.2	1332
2018	101347	Jesus	5.4	4.2	FALSE	9.600000000000001	1333
2018	101348	Jesus	4.1	4.5	FALSE	8.6	1334
2018	101349	Jesus	5.9	5.6	TRUE	11.5	1335
2018	101350	King's	4.4	4.7	FALSE	9.100000000000001	1336
2018	101351	King's	3.6	3.2	FALSE	6.800000000000001	1337
2018	101352	King's	5.6	5.6	TRUE	11.2	1338
2018	101353	King's	3.1	3.7	FALSE	6.800000000000001	1339
2018	101354	King's	3.9	2.9	FALSE	6.8	1340
2018	101355	King's	4.4	3.5	FALSE	7.9	1341
2018	101356	Lucy Cavendish	5.1	2.9	FALSE	8	1342
2018	101357	Newnham	3.4	4.5	FALSE	7.9	1343
2018	101358	Newnham	4.6	4.9	FALSE	9.5	1344
2018	101359	Murray Edwards	4.9	5.2	FALSE	10.100000000000001	1345
2018	101360	Murray Edwards	3.7	5.4	TRUE	9.100000000000001	1346
2018	101361	Pembroke	5.6	4.9	FALSE	10.5	1347
2018	101362	Pembroke	4.9	4.2	FALSE	9.100000000000001	1348
2018	101363	Pembroke	4.4	4	FALSE	8.4	1349
2018	101364	Pembroke	5.1	4.5	FALSE	9.6	1350
2018	101365	Pembroke	4.9	5.9	TRUE	10.8	1351
2018	101366	Pembroke	4.4	2.9	FALSE	7.300000000000001	1352
2018	101367	Pembroke	6.1	9	TRUE	15.1	1353
2018	101368	Pembroke	5.1	5.2	FALSE	10.3	1354
2018	101369	St Catharine's	5.9	4	FALSE	9.9	1355
2018	101370	St Catharine's	5.1	5.2	FALSE	10.3	1356
2018	101371	St Catharine's	4.4	3.2	FALSE	7.6000000000000005	1357
2018	101372	Trinity	4.9	5.2	FALSE	10.100000000000001	1358
2018	101373	Trinity	4.9	2.2	FALSE	7.1000000000000005	1359
2018	101374	Trinity	5.4	2.9	FALSE	8.3	1360
2018	101375	Trinity	5.4	5.2	TRUE	10.600000000000001	1361
2018	101376	Trinity	6.1	5.6	TRUE	11.7	1362
2018	101377	Peterhouse	5.1	6.5	TRUE	11.6	1363
2018	101378	Peterhouse	5.4	4.5	TRUE	9.9	1364
2018	101379	Peterhouse	3.9	4.7	FALSE	8.6	1365
2018	101380	Selwyn	4.9	5.2	TRUE	10.100000000000001	1366
2018	101381	Selwyn	4.6	3.5	FALSE	8.1	1367
2018	101382	Sidney Sussex	3.4	5.2	TRUE	8.6	1368
2018	101383	Sidney Sussex	5.1	4.5	FALSE	9.6	1369
2018	101384	Girton	3.4	5.2	FALSE	8.6	1370
2018	101385	Trinity Hall	3.9	2.6	FALSE	6.5	1371
2018	101386	Magdalene	5.1	4.9	FALSE	10	1372
2018	101387	Robinson	4.4	5.4	TRUE	9.8	1373
2018	101388	Christ's	4.9	5.6	FALSE	10.5	1374
2018	101389	Christ's	3.6	4.7	FALSE	8.3	1375
2018	101390	Christ's	3.6	4.5	FALSE	8.1	1376
2018	101391	Christ's	4.9	4.7	FALSE	9.600000000000001	1377
2018	101392	Christ's	4.6	5.6	FALSE	10.2	1378
2018	101393	Christ's	5.4	5.4	TRUE	10.8	1379
2018	101394	Churchill	4.1	5.4	FALSE	9.5	1380
2018	101395	Churchill	4.9	4.5	FALSE	9.4	1381
2018	101396	Clare	4.4	4.7	FALSE	9.100000000000001	1382
2018	101397	Clare	4.4	5.2	FALSE	9.600000000000001	1383
2018	101398	Clare	5.4	5.4	TRUE	10.8	1384
2018	101399	Downing	5.9	6.8	TRUE	12.7	1385
2018	101400	Downing	5.9	7.2	TRUE	13.100000000000001	1386
2018	101401	Downing	3.9	4	FALSE	7.9	1387
2018	101402	Downing	3.9	5.6	FALSE	9.5	1388
2018	101403	Downing	3.4	4.2	FALSE	7.6	1389
2018	101404	Downing	4.9	5.4	FALSE	10.3	1390
2018	101405	Downing	4.1	3.5	FALSE	7.6	1391
2018	101406	Downing	5.9	6.2	TRUE	12.100000000000001	1392
2018	101407	Downing	4.9	4.5	FALSE	9.4	1393
2018	101408	Downing	4.6	5.6	FALSE	10.2	1394
2018	101409	Downing	4.1	4.7	FALSE	8.8	1395
2018	101410	Emmanuel	3.4	4.2	FALSE	7.6	1396
2018	101411	Emmanuel	3.4	3.2	FALSE	6.6	1397
2018	101412	Emmanuel	3.4	4.9	FALSE	8.3	1398
2018	101413	Gonville and Caius	4.4	5.4	FALSE	9.8	1399
2018	101414	Gonville and Caius	4.1	3.7	FALSE	7.8	1400
2018	101415	Gonville and Caius	6.7	6.2	TRUE	12.9	1401
2018	101416	Gonville and Caius	5.4	5.4	FALSE	10.8	1402
2018	101417	Gonville and Caius	4.1	5.6	FALSE	9.7	1403
2018	101418	Gonville and Caius	4.6	5.9	TRUE	10.5	1404
2018	101419	Gonville and Caius	4.6	3.5	FALSE	8.1	1405
2018	101420	Corpus Christi	4.9	4.9	FALSE	9.8	1406
2018	101421	Corpus Christi	4.6	4.7	FALSE	9.3	1407
2018	101422	Corpus Christi	5.6	5.4	FALSE	11	1408
2018	101423	Queens'	5.1	5.9	TRUE	11	1409
2018	101424	Queens'	5.6	4.7	FALSE	10.3	1410
2018	101425	Robinson	5.1	4.5	FALSE	9.6	1411
2018	101426	Robinson	4.9	5.4	TRUE	10.3	1412
2018	101427	St Catharine's	5.6	5.2	TRUE	10.8	1413
2018	101428	St Catharine's	6.4	4.7	TRUE	11.100000000000001	1414
2018	101429	St Catharine's	5.1	4.2	FALSE	9.3	1415
2018	101430	St Catharine's	5.9	4.7	FALSE	10.600000000000001	1416
2018	101431	St Catharine's	4.4	3.2	FALSE	7.6000000000000005	1417
2018	101432	St Catharine's	5.1	5.4	FALSE	10.5	1418
2018	101433	Sidney Sussex	4.6	4	FALSE	8.6	1419
2018	101434	Sidney Sussex	6.4	5.9	TRUE	12.3	1420
2018	101435	St John's	5.1	5.9	FALSE	11	1421
2018	101436	St John's	4.9	4.7	FALSE	9.600000000000001	1422
2018	101437	St John's	4.1	3.2	FALSE	7.3	1423
2018	101438	St John's	6.4	5.2	TRUE	11.600000000000001	1424
2018	101439	St John's	4.4	5.4	FALSE	9.8	1425
2018	101440	St John's	4.9	5.6	TRUE	10.5	1426
2018	101441	St John's	4.6	4.9	FALSE	9.5	1427
2018	101442	St John's	4.9	4.9	FALSE	9.8	1428
2018	101443	St John's	6.1	5.4	FALSE	11.5	1429
2018	101444	St John's	3.4	5.6	FALSE	9	1430
2018	101445	St John's	5.9	4	FALSE	9.9	1431
2018	101446	St John's	5.1	4.7	FALSE	9.8	1432
2018	101447	St John's	5.6	5.6	TRUE	11.2	1433
2018	101448	Downing	6.7	4.9	TRUE	11.600000000000001	1434
2018	101449	Homerton	5.1	7.7	TRUE	12.8	1435
2018	101450	Robinson	5.6	6.5	FALSE	12.1	1436
2018	101451	Trinity	5.4	4.2	FALSE	9.600000000000001	1437
2018	101452	Trinity	3.6	4.5	FALSE	8.1	1438
2018	101453	Trinity	5.1	6.2	FALSE	11.3	1439
2018	101455	Trinity	5.6	5.1	TRUE	10.7	1440
2018	101456	Trinity	4.9	5.1	FALSE	10	1441
2018	101457	St John's	4.9	4.7	FALSE	9.600000000000001	1442
2018	101458	St John's	4.4	4.5	FALSE	8.9	1443
2018	101459	St John's	5.1	4.5	FALSE	9.6	1444
2018	101460	St John's	5.6	6.8	TRUE	12.399999999999999	1445
2018	101461	St John's	5.1	4.5	FALSE	9.6	1446
2018	101462	St John's	5.4	6.5	TRUE	11.9	1447
2018	101463	St John's	4.9	5.6	FALSE	10.5	1448
2018	101464	St John's	3.6	5.2	FALSE	8.8	1449
2018	101465	St John's	3.9	5.6	FALSE	9.5	1450
2018	101466	St John's	6.1	5.4	FALSE	11.5	1451
2018	101467	St John's	5.6	4	FALSE	9.6	1452
2018	101469	St John's	4.4	4.5	FALSE	8.9	1453
2018	101470	St John's	5.1	6.2	FALSE	11.3	1454
2018	101471	St John's	1.9	3.2	FALSE	5.1	1455
2018	101472	Peterhouse	4.7	4.7	TRUE	9.4	1456
2018	101473	Peterhouse	3.6	4	FALSE	7.6	1457
2018	101474	Peterhouse	4.1	3.7	FALSE	7.8	1458
2018	101475	Selwyn	5.6	4.2	TRUE	9.8	1459
2018	101476	Selwyn	4.9	4.9	FALSE	9.8	1460
2018	101477	Selwyn	4.9	5.9	FALSE	10.8	1461
2018	101478	Gonville and Caius	5.9	5.4	FALSE	11.3	1462
2018	101479	Gonville and Caius	3.4	3.2	FALSE	6.6	1463
2018	101480	Gonville and Caius	5.1	7.2	FALSE	12.3	1464
2018	101481	Gonville and Caius	5.4	4.4	FALSE	9.8	1465
2018	101482	Gonville and Caius	5.6	4.5	FALSE	10.1	1466
2018	101483	Gonville and Caius	4.6	3.7	FALSE	8.3	1467
2018	101484	Gonville and Caius	4.1	5.6	FALSE	9.7	1468
2018	101485	Gonville and Caius	4.6	4.7	FALSE	9.3	1469
2018	101486	Corpus Christi	5.1	5.2	FALSE	10.3	1470
2018	101487	Corpus Christi	4.9	5.4	FALSE	10.3	1471
2018	101488	Corpus Christi	5.6	5.4	TRUE	11	1472
2018	101489	Corpus Christi	4.4	5.6	FALSE	10	1473
2018	101490	Corpus Christi	3.9	5.6	TRUE	9.5	1474
2018	101491	Churchill	1.9	1.8	FALSE	3.7	1475
2018	101492	Homerton	4.9	4.5	TRUE	9.4	1476
2018	101493	Homerton	3.9	5.2	FALSE	9.1	1477
2018	101494	Homerton	4.4	3.7	FALSE	8.100000000000001	1478
2018	101495	Homerton	3.1	4.2	FALSE	7.300000000000001	1479
2018	101496	Jesus	5.1	5.4	FALSE	10.5	1480
2018	101497	Jesus	3.4	5.2	FALSE	8.6	1481
2018	101498	Jesus	4.9	5.6	FALSE	10.5	1482
2018	101499	Jesus	4.6	4.5	FALSE	9.1	1483
2018	101500	Jesus	5.4	4.7	TRUE	10.100000000000001	1484
2018	101501	Jesus	4.6	4.7	FALSE	9.3	1485
2018	101502	Jesus	4.1	4.5	FALSE	8.6	1486
2018	101503	Jesus	4.6	5.2	FALSE	9.8	1487
2018	101504	Jesus	5.1	6.2	TRUE	11.3	1488
2018	101505	Jesus	2.8	4.2	FALSE	7	1489
2018	101506	Jesus	5.9	6.8	FALSE	12.7	1490
2018	101507	Jesus	4.1	4.7	FALSE	8.8	1491
2018	101508	Jesus	5.1	4.2	FALSE	9.3	1492
2018	101509	King's	2.5	3.5	FALSE	6	1493
2018	101511	Pembroke	5.4	4	FALSE	9.4	1494
2018	101512	Pembroke	4.4	4	FALSE	8.4	1495
2018	101513	Pembroke	4.6	5.9	TRUE	10.5	1496
2018	101514	Pembroke	5.6	5.4	FALSE	11	1497
2018	101515	Pembroke	5.4	5.6	FALSE	11	1498
2018	101516	Pembroke	4.9	5.2	TRUE	10.100000000000001	1499
2018	101517	Pembroke	4.6	4.5	FALSE	9.1	1500
2018	101518	Pembroke	4.4	4.2	FALSE	8.600000000000001	1501
2018	101519	King's	4.6	4	FALSE	8.6	1502
2018	101520	King's	4.9	6.2	FALSE	11.100000000000001	1503
2018	101521	King's	5.6	5.2	FALSE	10.8	1504
2018	101522	King's	2.8	3.7	FALSE	6.5	1505
2018	101523	King's	5.4	5.4	FALSE	10.8	1506
2018	101524	King's	2.2	4.5	FALSE	6.7	1507
2018	101525	Lucy Cavendish	2.5	2.6	FALSE	5.1	1508
2018	101526	Murray Edwards	3.4	3.5	FALSE	6.9	1509
2018	101527	Magdalene	5.1	4	FALSE	9.1	1510
2018	101528	Magdalene	5.1	4.5	FALSE	9.6	1511
2018	101529	Magdalene	5.1	5.9	TRUE	11	1512
2018	101530	Newnham	4.6	4.2	FALSE	8.8	1513
2018	101531	Newnham	4.6	4.9	FALSE	9.5	1514
2018	101532	Newnham	5.4	4.7	FALSE	10.100000000000001	1515
2018	101533	Sidney Sussex	4.9	5.4	FALSE	10.3	1516
2018	101534	Trinity Hall	4.1	4.7	FALSE	8.8	1517
2018	101535	Trinity Hall	6.4	4.9	FALSE	11.3	1518
2018	101536	Emmanuel	3.9	4.7	FALSE	8.6	1519
2018	101537	Emmanuel	4.9	5.1	TRUE	10	1520
2018	101538	Emmanuel	2.8	4.9	FALSE	7.7	1521
2018	101539	Emmanuel	5.6	5.6	TRUE	11.2	1522
2018	101540	Emmanuel	5.9	8.3	TRUE	14.200000000000001	1523
2018	101541	Emmanuel	5.1	4.5	FALSE	9.6	1524
2018	101542	Emmanuel	2.8	4.5	FALSE	7.3	1525
2018	101543	Emmanuel	3.1	3.2	FALSE	6.300000000000001	1526
2018	101544	Fitzwilliam	5.9	5.9	FALSE	11.8	1527
2018	101545	Fitzwilliam	4.4	3.7	FALSE	8.100000000000001	1528
2018	101546	Fitzwilliam	6.1	6.8	TRUE	12.899999999999999	1529
2018	101547	Fitzwilliam	4.1	2.6	FALSE	6.699999999999999	1530
2018	101548	Fitzwilliam	5.9	7.2	TRUE	13.100000000000001	1531
2018	101549	Fitzwilliam	4.4	5.2	FALSE	9.600000000000001	1532
2018	101550	Girton	6.4	5.2	TRUE	11.600000000000001	1533
2018	101551	Girton	5.4	5.4	FALSE	10.8	1534
2018	101552	St Catharine's	3.4	3.5	FALSE	6.9	1535
2018	101553	St Catharine's	4.4	4.9	FALSE	9.3	1536
2018	101554	St Catharine's	3.4	4.7	FALSE	8.1	1537
2018	101555	St Catharine's	4.1	3.7	FALSE	7.8	1538
2018	101556	St Catharine's	3.9	4.5	FALSE	8.4	1539
2018	101557	St Catharine's	5.9	6.5	TRUE	12.4	1540
2018	101558	St Catharine's	4.1	3.5	FALSE	7.6	1541
2018	101559	Queens'	5.6	5.9	FALSE	11.5	1542
2018	101560	Queens'	4.4	4	FALSE	8.4	1543
2018	101561	Queens'	5.6	5.6	TRUE	11.2	1544
2018	101562	Robinson	4.4	2.9	FALSE	7.300000000000001	1545
2018	101563	Robinson	5.4	4.7	FALSE	10.100000000000001	1546
2018	101564	Robinson	4.6	5.6	TRUE	10.2	1547
2018	101565	Robinson	4.9	4.5	FALSE	9.4	1548
2018	101566	Robinson	6.1	5.6	FALSE	11.7	1549
2018	101567	Gonville and Caius	3.6	3.7	FALSE	7.300000000000001	1550
2018	101568	Gonville and Caius	3.6	4.2	FALSE	7.800000000000001	1551
2018	101569	Girton	2.5	2.9	FALSE	5.4	1552
2018	101570	Girton	2.6	3.7	FALSE	6.300000000000001	1553
2018	101571	Magdalene	3.1	4.7	FALSE	7.800000000000001	1554
2018	101572	Girton	4.6	4.7	FALSE	9.3	1555
2018	101573	Murray Edwards	4.6	3.7	FALSE	8.3	1556
2018	101574	Gonville and Caius	5.1	4.5	FALSE	9.6	1557
2018	101575	Murray Edwards	4.6	5.6	TRUE	10.2	1558
2018	101576	Magdalene	2.8	4.2	FALSE	7	1559
2018	101577	Murray Edwards	3.9	4.2	FALSE	8.1	1560
2018	101578	Girton	3.6	4.2	FALSE	7.800000000000001	1561
2018	101579	Magdalene	4.9	4.7	FALSE	9.600000000000001	1562
2018	101580	Gonville and Caius	3.4	4	FALSE	7.4	1563
2018	101581	Gonville and Caius	3.1	2.2	FALSE	5.300000000000001	1564
2018	101582	Murray Edwards	4.6	4.7	FALSE	9.3	1565
2018	101583	Murray Edwards	3.1	3.2	FALSE	6.300000000000001	1566
2018	101584	Wolfson	4.4	4.2	TRUE	8.600000000000001	1567
2018	101585	Christ's	5.1	4.9	FALSE	10	1568
2018	101586	Christ's	5.6	5.4	TRUE	11	1569
2018	101587	Christ's	4.1	5.9	FALSE	10	1570
2018	101588	Christ's	5.1	5.2	TRUE	10.3	1571
2018	101589	Christ's	5.9	6.2	TRUE	12.100000000000001	1572
2018	101590	Christ's	5.4	4.5	FALSE	9.9	1573
2018	101591	Churchill	5.4	4.9	FALSE	10.3	1574
2018	101592	Churchill	2.5	4.5	FALSE	7	1575
2018	101593	Clare	7.3	6.2	FALSE	13.5	1576
2018	101594	Clare	4.9	5.6	FALSE	10.5	1577
2018	101595	Clare	3.9	3.5	FALSE	7.4	1578
2018	101596	Clare	5.4	2.6	FALSE	8	1579
2018	101597	Downing	4.9	6.2	FALSE	11.100000000000001	1580
2018	101598	Downing	3.7	3.7	FALSE	7.4	1581
2018	101599	Downing	4.6	4.7	FALSE	9.3	1582
2018	101600	Downing	4.4	4.9	FALSE	9.3	1583
2018	101601	Downing	3.9	5.2	FALSE	9.1	1584
2018	101602	Downing	3.9	3.7	FALSE	7.6	1585
2018	101603	Downing	3.6	3.5	FALSE	7.1	1586
2018	101604	Downing	5.1	5.6	TRUE	10.7	1587
2018	101605	Downing	4.9	2.2	FALSE	7.1000000000000005	1588
2018	101606	Downing	4.9	5.2	FALSE	10.100000000000001	1589
2018	101607	Downing	3.9	4.2	FALSE	8.1	1590
2018	101608	Downing	5.1	5.2	FALSE	10.3	1591
2018	101609	Emmanuel	3.9	5.9	TRUE	9.8	1592
2018	101610	King's	3.9	4	FALSE	7.9	1593
2018	101611	Lucy Cavendish	3.4	2.6	FALSE	6	1594
2018	101612	Fitzwilliam	3.6	4.5	FALSE	8.1	1595
2018	101613	St Edmund's	4.1	4	FALSE	8.1	1596
2018	101614	Emmanuel	3.9	4.7	FALSE	8.6	1597
2018	101615	Trinity	3.1	3.7	FALSE	6.800000000000001	1598
2018	101616	Jesus	4.6	4.7	FALSE	9.3	1599
2018	101617	Downing	4.1	3.5	FALSE	7.6	1600
2018	101618	St Edmund's	4.1	2.2	FALSE	6.3	1601
2018	101619	Peterhouse	4.4	3.2	FALSE	7.6000000000000005	1602
2018	101620	St Edmund's	5.4	3.5	FALSE	8.9	1603
2018	101621	St Catharine's	6.4	4.7	FALSE	11.100000000000001	1604
2018	101623	Trinity	2.5	2.6	FALSE	5.1	1605
2018	101624	Trinity Hall	3.9	3.2	FALSE	7.1	1606
2018	101625	Fitzwilliam	4.9	5.2	FALSE	10.100000000000001	1607
2018	101626	Pembroke	3.1	4.2	FALSE	7.300000000000001	1608
2018	101627	Trinity	4.1	3.7	FALSE	7.8	1609
2018	101628	Christ's	4.9	6.2	FALSE	11.100000000000001	1610
2018	101629	King's	4.1	2.6	FALSE	6.699999999999999	1611
2018	101630	Trinity	4.6	4.2	FALSE	8.8	1612
2018	101631	Clare	1.5	3.7	FALSE	5.2	1613
2018	101632	Jesus	4.9	6.5	TRUE	11.4	1614
2018	101633	Clare	4.1	4.7	FALSE	8.8	1615
2018	101634	Trinity Hall	5.1	4.2	FALSE	9.3	1616
2018	101635	King's	3.4	2.9	FALSE	6.3	1617
2018	101636	King's	4.1	3.7	FALSE	7.8	1618
2018	101637	Gonville and Caius	2.5	4.5	FALSE	7	1619
2018	101638	Gonville and Caius	5.4	5.4	FALSE	10.8	1620
2018	101639	Trinity	5.6	4.2	FALSE	9.8	1621
2018	101640	Queens'	4.4	4.7	FALSE	9.100000000000001	1622
2018	101641	Clare	4.4	4.7	FALSE	9.100000000000001	1623
2018	101642	Gonville and Caius	4.9	5.2	TRUE	10.100000000000001	1624
2018	101643	Wolfson	3.9	2.9	FALSE	6.8	1625
2018	101644	Downing	5.9	4.5	FALSE	10.4	1626
2018	101645	Trinity Hall	5.6	5.9	FALSE	11.5	1627
2018	101646	Wolfson	3.1	1.8	FALSE	4.9	1628
2018	101647	Lucy Cavendish	8	9	FALSE	17	1629
2018	101648	Lucy Cavendish	2.8	2.9	FALSE	5.699999999999999	1630
2018	101649	Downing	3.6	5.2	FALSE	8.8	1631
2018	101650	Trinity Hall	3.6	4.9	FALSE	8.5	1632
2018	101652	Magdalene	4.1	5.9	FALSE	10	1633
2018	101653	Wolfson	3.6	3.2	FALSE	6.800000000000001	1634
2018	101654	Robinson	3.1	3.2	FALSE	6.300000000000001	1635
2018	101655	Girton	4.1	4.7	FALSE	8.8	1636
2018	101657	Selwyn	5.4	3.2	FALSE	8.600000000000001	1637
2018	101658	Emmanuel	4.9	7.2	TRUE	12.100000000000001	1638
2018	101659	Emmanuel	4.6	4.7	FALSE	9.3	1639
2018	101660	St Edmund's	4.4	4.5	FALSE	8.9	1640
2018	101662	Fitzwilliam	5.4	6.2	TRUE	11.600000000000001	1641
2018	101663	Trinity	3.6	4	FALSE	7.6	1642
2018	101664	Trinity	3.4	2.2	FALSE	5.6	1643
2018	101665	Peterhouse	4.1	5.2	FALSE	9.3	1644
2018	101666	Selwyn	5.4	4.7	TRUE	10.100000000000001	1645
2018	101668	Wolfson	4.1	3.7	FALSE	7.8	1646
2018	101669	Wolfson	4.1	1.8	FALSE	5.8999999999999995	1647
2018	101670	Jesus	4.9	5.9	TRUE	10.8	1648
2018	101671	Jesus	4.9	5.4	FALSE	10.3	1649
2018	101672	King's	3.1	4.2	FALSE	7.300000000000001	1650
